day_of_week,month,quarter,year,is_weekend,Revenue_lag_1d,Revenue_lag_7d,Revenue_rolling_7d_mean,Revenue_rolling_28d_mean,COGS_lag_1d,COGS_lag_7d,COGS_rolling_7d_mean,COGS_rolling_28d_mean,sessions_sum_lag_1d,sessions_sum_lag_7d,sessions_sum_rolling_7d_mean,sessions_sum_rolling_28d_mean,unique_visitors_sum_lag_1d,unique_visitors_sum_lag_7d,unique_visitors_sum_rolling_7d_mean,unique_visitors_sum_rolling_28d_mean,page_views_sum_lag_1d,page_views_sum_lag_7d,page_views_sum_rolling_7d_mean,page_views_sum_rolling_28d_mean,avg_bounce_rate_lag_1d,avg_bounce_rate_lag_7d,avg_bounce_rate_rolling_7d_mean,avg_bounce_rate_rolling_28d_mean,avg_session_duration_sec_mean_lag_1d,avg_session_duration_sec_mean_lag_7d,avg_session_duration_sec_mean_rolling_7d_mean,avg_session_duration_sec_mean_rolling_28d_mean,traffic_source_count_lag_1d,traffic_source_count_lag_7d,traffic_source_count_rolling_7d_mean,traffic_source_count_rolling_28d_mean,daily_order_count_lag_1d,daily_order_count_lag_7d,daily_order_count_rolling_7d_mean,daily_order_count_rolling_28d_mean,daily_customer_count_lag_1d,daily_customer_count_lag_7d,daily_customer_count_rolling_7d_mean,daily_customer_count_rolling_28d_mean,order_source_count_lag_1d,order_source_count_lag_7d,order_source_count_rolling_7d_mean,order_source_count_rolling_28d_mean,order_status_cancelled_count_lag_1d,order_status_cancelled_count_lag_7d,order_status_cancelled_count_rolling_7d_mean,order_status_cancelled_count_rolling_28d_mean,order_status_created_count_lag_1d,order_status_created_count_lag_7d,order_status_created_count_rolling_7d_mean,order_status_created_count_rolling_28d_mean,order_status_delivered_count_lag_1d,order_status_delivered_count_lag_7d,order_status_delivered_count_rolling_7d_mean,order_status_delivered_count_rolling_28d_mean,order_status_paid_count_lag_1d,order_status_paid_count_lag_7d,order_status_paid_count_rolling_7d_mean,order_status_paid_count_rolling_28d_mean,order_status_returned_count_lag_1d,order_status_returned_count_lag_7d,order_status_returned_count_rolling_7d_mean,order_status_returned_count_rolling_28d_mean,order_status_shipped_count_lag_1d,order_status_shipped_count_lag_7d,order_status_shipped_count_rolling_7d_mean,order_status_shipped_count_rolling_28d_mean,daily_total_quantity_lag_1d,daily_total_quantity_lag_7d,daily_total_quantity_rolling_7d_mean,daily_total_quantity_rolling_28d_mean,daily_gross_item_revenue_lag_1d,daily_gross_item_revenue_lag_7d,daily_gross_item_revenue_rolling_7d_mean,daily_gross_item_revenue_rolling_28d_mean,daily_discount_amount_lag_1d,daily_discount_amount_lag_7d,daily_discount_amount_rolling_7d_mean,daily_discount_amount_rolling_28d_mean,daily_distinct_products_lag_1d,daily_distinct_products_lag_7d,daily_distinct_products_rolling_7d_mean,daily_distinct_products_rolling_28d_mean,daily_estimated_cogs_lag_1d,daily_estimated_cogs_lag_7d,daily_estimated_cogs_rolling_7d_mean,daily_estimated_cogs_rolling_28d_mean,daily_return_count_lag_1d,daily_return_count_lag_7d,daily_return_count_rolling_7d_mean,daily_return_count_rolling_28d_mean,daily_refund_amount_lag_1d,daily_refund_amount_lag_7d,daily_refund_amount_rolling_7d_mean,daily_refund_amount_rolling_28d_mean,daily_return_quantity_lag_1d,daily_return_quantity_lag_7d,daily_return_quantity_rolling_7d_mean,daily_return_quantity_rolling_28d_mean,daily_stock_on_hand_sum_lag_1d,daily_stock_on_hand_sum_lag_7d,daily_stock_on_hand_sum_rolling_7d_mean,daily_stock_on_hand_sum_rolling_28d_mean,daily_units_received_sum_lag_1d,daily_units_received_sum_lag_7d,daily_units_received_sum_rolling_7d_mean,daily_units_received_sum_rolling_28d_mean,daily_units_sold_sum_lag_1d,daily_units_sold_sum_lag_7d,daily_units_sold_sum_rolling_7d_mean,daily_units_sold_sum_rolling_28d_mean,daily_stockout_days_sum_lag_1d,daily_stockout_days_sum_lag_7d,daily_stockout_days_sum_rolling_7d_mean,daily_stockout_days_sum_rolling_28d_mean,daily_days_of_supply_mean_lag_1d,daily_days_of_supply_mean_lag_7d,daily_days_of_supply_mean_rolling_7d_mean,daily_days_of_supply_mean_rolling_28d_mean,daily_fill_rate_mean_lag_1d,daily_fill_rate_mean_lag_7d,daily_fill_rate_mean_rolling_7d_mean,daily_fill_rate_mean_rolling_28d_mean,daily_inventory_product_count_lag_1d,daily_inventory_product_count_lag_7d,daily_inventory_product_count_rolling_7d_mean,daily_inventory_product_count_rolling_28d_mean
2,9,3,2017,0,5863767.93,4375381.18,4226880.164285714,4277002.96,5193156.23,3897483.92,3741234.1842857143,4628919.19,22505.0,23911.0,22620.714285714286,25315.285714285714,16516.0,16994.0,16834.428571428572,19115.14285714286,111810.0,111917.0,97707.71428571429,111471.32142857143,0.00395,0.00321,0.004540000000000001,0.0043325,304.1,145.2,208.87142857142857,208.8714285714286,1.0,1.0,1.0,1.0,219.0,171.0,159.85714285714286,202.96428571428572,216.0,169.0,158.28571428571428,201.5,6.0,6.0,6.0,6.0,23.0,14.0,13.142857142857142,19.107142857142858,6.0,4.0,2.2857142857142856,2.357142857142857,163.0,141.0,127.57142857142857,161.21428571428572,5.0,2.0,4.0,4.25,14.0,10.0,10.0,12.25,8.0,0.0,2.857142857142857,3.7857142857142856,1094.0,867.0,781.2857142857143,996.3571428571429,5863767.93,4375381.18,4226880.164285714,4277002.96,586376.88,437538.17,422688.06,259329.67357142858,145.0,118.0,112.57142857142857,129.60714285714286,5193156.229488218,3897483.917211947,3741234.1842957907,4628919.190815258,13.0,14.0,14.142857142857142,14.535714285714286,207954.58000000002,122672.22,154052.97285714286,138949.21392857144,37.0,38.0,43.57142857142857,41.67857142857143,0.0,0.0,0.0,104679.0,7744.0,7744.0,7744.0,13349.0,6650.0,6650.0,6650.0,11285.0,0.0,0.0,0.0,647.0,842.3717693836978,842.3717693836978,842.3717693836978,606.9271062271063,0.9623243295019157,0.9623243295019157,0.9623243295019157,0.9605010989010988,0.0,0.0,0.0,546.0
3,9,3,2017,0,4348094.84,2944995.39,4222982.1157142855,4308114.713928571,3813888.37,2598454.0,3729291.9628571426,4594777.668571428,23533.0,21462.0,22566.714285714286,24925.64285714286,18431.0,15173.0,17039.714285714286,18785.35714285714,80584.0,105722.0,93231.57142857143,108488.14285714286,0.00368,0.00534,0.004607142857142857,0.004312142857142857,281.9,215.0,228.4,209.90714285714284,1.0,1.0,1.0,1.0,171.0,120.0,159.85714285714286,202.10714285714286,171.0,120.0,158.57142857142858,200.67857142857142,6.0,6.0,6.0,6.0,22.0,13.0,14.285714285714286,19.178571428571427,1.0,1.0,1.8571428571428572,2.2857142857142856,132.0,94.0,126.28571428571429,160.46428571428572,1.0,3.0,3.857142857142857,4.142857142857143,10.0,6.0,10.0,12.107142857142858,5.0,3.0,3.5714285714285716,3.9285714285714284,857.0,573.0,779.8571428571429,990.9642857142857,4348094.84,2944995.39,4222982.1157142855,4308114.713928571,434809.51,294499.51,422298.2514285715,273737.15607142856,126.0,97.0,113.71428571428571,129.28571428571428,3813888.366787067,2598453.996010215,3729291.962806522,4594777.6691297805,13.0,17.0,14.0,14.428571428571429,235542.57,130077.83,170177.30857142858,142890.8775,49.0,43.0,45.142857142857146,41.82142857142857,0.0,0.0,0.0,104679.0,7744.0,7744.0,7744.0,13349.0,6650.0,6650.0,6650.0,11285.0,0.0,0.0,0.0,647.0,842.3717693836978,842.3717693836978,842.3717693836978,606.9271062271063,0.9623243295019157,0.9623243295019157,0.9623243295019157,0.9605010989010988,0.0,0.0,0.0,546.0
4,9,3,2017,0,3941062.22,4050240.35,4365277.377142857,4273496.900714286,3437534.89,3493814.51,3849160.6614285717,4474802.029285714,25061.0,18682.0,23080.85714285714,24690.535714285714,18573.0,14184.0,17525.428571428572,18539.071428571428,86344.0,86802.0,90463.28571428571,107328.5,0.00363,0.00554,0.004362857142857143,0.004290357142857143,177.0,236.3,222.97142857142856,212.1392857142857,1.0,1.0,1.0,1.0,145.0,135.0,163.42857142857142,196.75,144.0,133.0,162.0,195.39285714285714,6.0,6.0,6.0,6.0,16.0,4.0,14.714285714285714,18.75,1.0,0.0,1.8571428571428572,2.1785714285714284,117.0,117.0,129.57142857142858,156.39285714285714,3.0,6.0,3.857142857142857,4.035714285714286,7.0,6.0,10.142857142857142,11.571428571428571,1.0,2.0,3.2857142857142856,3.8214285714285716,746.0,692.0,804.5714285714286,966.8928571428571,3941062.22,4050240.35,4365277.377142857,4273496.900714286,394106.29,405024.09,436527.79142857145,286117.73785714287,115.0,97.0,116.28571428571429,127.07142857142857,3437534.8883635816,3493814.5128177316,3849160.6617141454,4474802.029849682,23.0,21.0,14.857142857142858,14.392857142857142,271516.38,281983.77,190382.8157142857,143674.66678571427,64.0,76.0,48.142857142857146,41.714285714285715,0.0,0.0,0.0,104679.0,7744.0,7744.0,7744.0,13349.0,6650.0,6650.0,6650.0,11285.0,0.0,0.0,0.0,647.0,842.3717693836978,842.3717693836978,842.3717693836978,606.9271062271063,0.9623243295019157,0.9623243295019157,0.9623243295019157,0.9605010989010988,0.0,0.0,0.0,546.0
5,9,3,2017,1,4296469.47,3998480.39,4400452.965714285,4307323.097499999,3871217.73,3572766.48,3903075.4071428576,4450626.770357143,22964.0,23441.0,23692.571428571428,24320.321428571428,18801.0,17775.0,18185.0,18330.821428571428,98691.0,78852.0,92161.71428571429,105269.14285714286,0.00435,0.00466,0.004192857142857143,0.004319642857142857,131.3,191.4,207.97142857142856,210.875,1.0,1.0,1.0,1.0,160.0,156.0,167.0,195.35714285714286,159.0,152.0,165.71428571428572,194.03571428571428,6.0,6.0,6.0,6.0,21.0,10.0,17.142857142857142,18.857142857142858,3.0,3.0,2.2857142857142856,2.25,119.0,128.0,129.85714285714286,155.0,5.0,2.0,3.7142857142857144,4.142857142857143,8.0,10.0,10.428571428571429,11.214285714285714,4.0,3.0,3.5714285714285716,3.892857142857143,762.0,746.0,814.5714285714286,958.0357142857143,4296469.47,3998480.39,4400452.965714285,4307323.0975,429646.95,399848.09,440045.34285714285,300397.9860714286,114.0,105.0,118.71428571428571,126.07142857142857,3871217.7325344835,3572766.4772659596,3903075.4073879677,4450626.771020711,14.0,11.0,13.857142857142858,14.428571428571429,165542.25,147259.15000000002,173748.31285714285,144619.19785714286,46.0,43.0,43.857142857142854,42.17857142857143,0.0,0.0,0.0,104679.0,7744.0,7744.0,7744.0,13349.0,6650.0,6650.0,6650.0,11285.0,0.0,0.0,0.0,647.0,842.3717693836978,842.3717693836978,842.3717693836978,606.9271062271063,0.9623243295019157,0.9623243295019157,0.9623243295019157,0.9605010989010988,0.0,0.0,0.0,546.0
6,9,3,2017,1,4068464.64,3646297.83,4410450.715714285,4358099.459285715,3622953.87,3324722.05,3910245.0342857144,4446387.024642858,20569.0,21658.0,23282.285714285714,23884.214285714286,16593.0,16922.0,18016.14285714286,18046.178571428572,70094.0,102167.0,90910.57142857143,102597.28571428571,0.00424,0.00578,0.004132857142857143,0.004341428571428572,198.6,138.3,209.0,210.8892857142857,1.0,1.0,1.0,1.0,169.0,140.0,168.85714285714286,195.96428571428572,168.0,140.0,168.0,194.60714285714286,6.0,6.0,6.0,6.0,17.0,12.0,18.142857142857142,19.178571428571427,1.0,1.0,2.0,2.25,138.0,110.0,131.28571428571428,155.32142857142858,5.0,3.0,4.142857142857143,4.214285714285714,8.0,13.0,10.142857142857142,11.25,0.0,1.0,3.142857142857143,3.75,833.0,633.0,827.0,960.5357142857143,4068464.64,3646297.83,4410450.715714285,4358099.459285715,406846.51,364629.79,441045.11714285717,314140.71857142856,128.0,96.0,122.0,126.71428571428571,3622953.8740773923,3324722.054897737,3910245.0355038866,4446387.025286139,12.0,14.0,14.0,14.25,93354.97,140305.72,166047.7157142857,141488.00642857145,30.0,48.0,42.0,41.392857142857146,0.0,0.0,0.0,104679.0,7744.0,7744.0,7744.0,13349.0,6650.0,6650.0,6650.0,11285.0,0.0,0.0,0.0,647.0,842.3717693836978,842.3717693836978,842.3717693836978,606.9271062271063,0.9623243295019157,0.9623243295019157,0.9623243295019157,0.9605010989010988,0.0,0.0,0.0,546.0
0,9,3,2017,0,3893369.27,4708998.08,4445746.635714286,4412021.462499999,3496467.09,4108242.1,3934780.04,4461693.406071428,20937.0,26686.0,23179.285714285714,23374.678571428572,15172.0,20277.0,17766.14285714286,17650.39285714286,72188.0,86684.0,86627.85714285714,100444.96428571429,0.00499,0.0033,0.00402,0.004371785714285714,130.0,231.8,207.81428571428572,204.58928571428572,1.0,1.0,1.0,1.0,161.0,178.0,171.85714285714286,196.14285714285714,161.0,178.0,171.0,194.78571428571428,6.0,6.0,6.0,6.0,15.0,16.0,18.571428571428573,19.214285714285715,3.0,1.0,2.2857142857142856,2.25,124.0,140.0,133.28571428571428,155.46428571428572,3.0,7.0,4.142857142857143,4.214285714285714,12.0,11.0,10.0,11.285714285714286,4.0,3.0,3.5714285714285716,3.7142857142857144,791.0,864.0,849.5714285714286,961.4642857142857,3893369.27,4708998.08,4445746.635714286,4412021.4625,389336.99,470899.89,444574.71714285715,327265.2539285714,115.0,130.0,124.71428571428571,126.67857142857143,3496467.0865834877,4108242.1023787265,3934780.0400304226,4461693.406573313,16.0,9.0,14.285714285714286,14.428571428571429,154844.52,48117.54,168124.68714285715,142884.9057142857,44.0,20.0,41.42857142857143,41.785714285714285,0.0,0.0,0.0,104679.0,7744.0,7744.0,7744.0,13349.0,6650.0,6650.0,6650.0,11285.0,0.0,0.0,0.0,647.0,842.3717693836978,842.3717693836978,842.3717693836978,606.9271062271063,0.9623243295019157,0.9623243295019157,0.9623243295019157,0.9605010989010988,0.0,0.0,0.0,546.0
1,9,3,2017,0,5274815.56,5863767.93,4526577.704285714,4470583.446428572,4684517.64,5193156.23,4017105.117142857,4444666.223571428,23029.0,22505.0,22656.85714285714,23168.214285714286,18798.0,16516.0,17554.85714285714,17528.10714285714,118847.0,111810.0,91222.57142857143,100371.57142857143,0.00574,0.00395,0.004368571428571428,0.004419642857142857,246.0,304.1,209.84285714285716,202.66785714285714,1.0,1.0,1.0,1.0,201.0,219.0,175.14285714285714,195.71428571428572,199.0,216.0,174.0,194.32142857142858,6.0,6.0,6.0,6.0,24.0,23.0,19.714285714285715,19.178571428571427,2.0,6.0,2.4285714285714284,2.142857142857143,152.0,163.0,135.0,154.85714285714286,3.0,5.0,3.5714285714285716,4.25,14.0,14.0,10.428571428571429,11.464285714285714,6.0,8.0,4.0,3.8214285714285716,1052.0,1094.0,876.4285714285714,962.8214285714286,5274815.56,5863767.93,4526577.704285714,4470583.446428572,527481.64,586376.88,452657.8242857143,344871.7410714286,130.0,145.0,124.71428571428571,125.92857142857143,4684517.636136335,5193156.229488218,4017105.1162815094,4444666.223793964,9.0,13.0,14.285714285714286,14.5,77835.13,207954.58000000002,172370.05714285714,143278.4425,17.0,37.0,41.0,41.785714285714285,0.0,0.0,0.0,104679.0,7744.0,7744.0,7744.0,13349.0,6650.0,6650.0,6650.0,11285.0,0.0,0.0,0.0,647.0,842.3717693836978,842.3717693836978,842.3717693836978,606.9271062271063,0.9623243295019157,0.9623243295019157,0.9623243295019157,0.9605010989010988,0.0,0.0,0.0,546.0
2,9,3,2017,0,5803004.55,4348094.84,4517897.221428571,4416884.537857143,5062124.41,3813888.37,3998386.285714286,4284211.1117857145,23233.0,23533.0,22760.85714285714,22853.285714285714,18525.0,18431.0,17841.85714285714,17344.89285714286,97864.0,80584.0,89230.28571428571,97638.07142857143,0.00449,0.00368,0.004445714285714286,0.0044092857142857145,120.3,281.9,183.58571428571432,197.40357142857144,1.0,1.0,1.0,1.0,251.0,171.0,179.71428571428572,188.35714285714286,251.0,171.0,179.0,187.10714285714286,6.0,6.0,6.0,6.0,24.0,22.0,19.857142857142858,18.25,1.0,1.0,1.7142857142857142,2.107142857142857,197.0,132.0,139.85714285714286,148.75,5.0,1.0,3.5714285714285716,4.142857142857143,18.0,10.0,11.0,11.285714285714286,6.0,5.0,3.7142857142857144,3.8214285714285716,1275.0,857.0,902.2857142857143,931.8214285714286,5803004.55,4348094.84,4517897.221428571,4416884.537857142,580300.57,434809.51,451789.77999999997,363466.4042857143,163.0,126.0,127.28571428571429,123.82142857142857,5062124.414628469,3813888.366787067,3998386.2855872596,4284211.112292665,14.0,13.0,14.428571428571429,14.571428571428571,139823.65,235542.57,162637.06714285715,146359.5275,39.0,49.0,41.285714285714285,41.964285714285715,0.0,0.0,0.0,104679.0,7744.0,7744.0,7744.0,13349.0,6650.0,6650.0,6650.0,11285.0,0.0,0.0,0.0,647.0,842.3717693836978,842.3717693836978,842.3717693836978,606.9271062271063,0.9623243295019157,0.9623243295019157,0.9623243295019157,0.9605010989010988,0.0,0.0,0.0,546.0
3,9,3,2017,0,7446035.82,3941062.22,4960460.218571429,4434720.232857143,6568633.22,3437534.89,4391921.264285714,4183224.591071429,18923.0,25061.0,22102.285714285714,22435.39285714286,13403.0,18573.0,17123.571428571428,17056.928571428572,94972.0,86344.0,91285.71428571429,96496.0,0.00425,0.00363,0.004527142857142856,0.004418214285714286,271.7,177.0,182.12857142857143,200.33571428571426,1.0,1.0,1.0,1.0,292.0,145.0,197.0,183.07142857142858,289.0,144.0,195.85714285714286,181.92857142857142,6.0,6.0,6.0,6.0,31.0,16.0,21.142857142857142,17.714285714285715,3.0,1.0,2.0,2.0714285714285716,224.0,117.0,153.0,144.28571428571428,2.0,3.0,3.7142857142857144,3.7857142857142856,24.0,7.0,13.0,11.428571428571429,8.0,1.0,4.142857142857143,3.7857142857142856,1451.0,746.0,987.1428571428571,908.7142857142857,7446035.82,3941062.22,4960460.218571429,4434720.232857143,744603.64,394106.29,496046.08428571426,386559.9128571428,166.0,115.0,133.0,122.07142857142857,6568633.220742734,3437534.8883635816,4391921.264723783,4183224.591560674,8.0,23.0,13.714285714285714,14.357142857142858,116650.73000000001,271516.38,145652.51857142858,145149.5935714286,22.0,64.0,37.42857142857143,41.42857142857143,0.0,0.0,0.0,104679.0,7744.0,7744.0,7744.0,13349.0,6650.0,6650.0,6650.0,11285.0,0.0,0.0,0.0,647.0,842.3717693836978,842.3717693836978,842.3717693836978,606.9271062271063,0.9623243295019157,0.9623243295019157,0.9623243295019157,0.9605010989010988,0.0,0.0,0.0,546.0
4,9,3,2017,0,7777371.32,4296469.47,5508504.375714286,4430056.761785715,7033425.19,3871217.73,4905619.878571428,4076647.776428572,21195.0,22964.0,21550.0,22082.464285714286,16470.0,18801.0,16823.14285714286,16857.285714285714,108775.0,98691.0,94490.14285714286,94608.25,0.00484,0.00435,0.0047,0.004444285714285714,244.4,131.3,191.75714285714284,201.96428571428572,1.0,1.0,1.0,1.0,295.0,160.0,218.42857142857142,176.53571428571428,291.0,159.0,216.85714285714286,175.35714285714286,6.0,6.0,6.0,6.0,31.0,21.0,23.285714285714285,17.214285714285715,1.0,3.0,2.0,1.8214285714285714,242.0,119.0,170.85714285714286,139.57142857142858,3.0,5.0,3.7142857142857144,3.5,12.0,8.0,13.714285714285714,10.821428571428571,6.0,4.0,4.857142857142857,3.607142857142857,1490.0,762.0,1093.4285714285713,875.8214285714286,7777371.32,4296469.47,5508504.375714286,4430056.761785714,777737.11,429646.95,550850.487142857,410530.20464285713,170.0,114.0,140.85714285714286,120.07142857142857,7033425.194618543,3871217.7325344835,4905619.879903063,4076647.776936396,10.0,14.0,11.857142857142858,14.25,68486.34,165542.25,116648.22714285714,142346.44214285715,19.0,46.0,31.0,40.392857142857146,0.0,0.0,0.0,0.0,7744.0,7744.0,7744.0,7744.0,6650.0,6650.0,6650.0,6650.0,0.0,0.0,0.0,0.0,842.3717693836978,842.3717693836978,842.3717693836978,842.3717693836978,0.9623243295019157,0.9623243295019157,0.9623243295019157,0.9623243295019157,0.0,0.0,0.0,0.0
5,9,3,2017,1,5297992.65,4068464.64,5651579.115714286,4406334.832142857,4816175.26,3622953.87,5040613.811428571,3977036.981785714,20000.0,20569.0,21126.571428571428,22052.25,16351.0,16593.0,16473.14285714286,16844.714285714286,77127.0,70094.0,91409.57142857143,94648.5,0.00422,0.00424,0.004681428571428572,0.0044075,253.6,198.6,209.22857142857143,207.01071428571427,1.0,1.0,1.0,1.0,231.0,169.0,228.57142857142858,171.75,229.0,168.0,226.85714285714286,170.57142857142858,6.0,6.0,6.0,6.0,19.0,17.0,23.0,16.75,4.0,1.0,2.142857142857143,1.8928571428571428,182.0,138.0,179.85714285714286,135.78571428571428,6.0,5.0,3.857142857142857,3.5714285714285716,15.0,8.0,14.714285714285714,10.321428571428571,5.0,0.0,5.0,3.4285714285714284,1119.0,833.0,1144.4285714285713,854.4285714285714,5297992.65,4068464.64,5651579.115714286,4406334.832142857,529799.35,406846.51,565157.9728571429,425236.51642857137,163.0,128.0,147.85714285714286,118.85714285714286,4816175.255142762,3622953.8740773923,5040613.811704246,3977036.981979698,4.0,12.0,10.428571428571429,14.214285714285714,24976.13,93354.97,96567.35285714285,141121.08000000002,8.0,30.0,25.571428571428573,40.142857142857146,0.0,0.0,0.0,0.0,7744.0,7744.0,7744.0,7744.0,6650.0,6650.0,6650.0,6650.0,0.0,0.0,0.0,0.0,842.3717693836978,842.3717693836978,842.3717693836978,842.3717693836978,0.9623243295019157,0.9623243295019157,0.9623243295019157,0.9623243295019157,0.0,0.0,0.0,0.0
6,10,4,2017,1,5604370.48,3893369.27,5870994.235714287,4383436.268571428,4849617.32,3496467.09,5215851.447142857,3884024.197857143,22021.0,20937.0,21334.0,22014.035714285714,16969.0,15172.0,16526.85714285714,16783.464285714286,95903.0,72188.0,95096.57142857143,94271.14285714286,0.00344,0.00499,0.004567142857142857,0.004376428571428571,111.8,130.0,196.82857142857142,206.4892857142857,1.0,1.0,1.0,1.0,236.0,161.0,238.14285714285714,168.21428571428572,236.0,161.0,236.57142857142858,167.07142857142858,6.0,6.0,6.0,6.0,15.0,15.0,22.714285714285715,15.857142857142858,2.0,3.0,2.2857142857142856,1.75,198.0,124.0,188.42857142857142,133.92857142857142,2.0,3.0,3.4285714285714284,3.2857142857142856,17.0,12.0,16.0,10.142857142857142,2.0,4.0,5.285714285714286,3.25,1118.0,791.0,1185.142857142857,831.3571428571429,5604370.48,3893369.27,5870994.235714287,4383436.268571429,497155.76,389336.99,578059.2942857143,436083.6221428571,143.0,115.0,150.0,116.96428571428571,4849617.316970262,3496467.0865834877,5215851.446403228,3884024.198000714,9.0,16.0,10.0,14.142857142857142,89203.77,154844.52,95974.32428571429,140556.18035714288,18.0,44.0,23.857142857142858,39.67857142857143,105900.0,0.0,105900.0,105900.0,8165.0,7744.0,8165.0,8165.0,7016.0,6650.0,7016.0,7016.0,576.0,0.0,576.0,576.0,943.7599605522682,842.3717693836978,943.7599605522682,943.7599605522682,0.9621307692307692,0.9623243295019157,0.9621307692307692,0.9621307692307692,507.0,0.0,507.0,507.0
0,10,4,2017,0,4057941.88,5274815.56,5894504.608571428,4443853.544285714,3476480.87,4684517.64,5212996.272857143,3935745.8435714287,17915.0,23029.0,20902.285714285714,21972.14285714286,14178.0,18798.0,16384.85714285714,16803.428571428572,59367.0,118847.0,93265.0,93512.10714285714,0.00358,0.00574,0.004365714285714286,0.004357142857142857,161.5,246.0,201.32857142857142,202.93214285714285,1.0,1.0,1.0,1.0,166.0,201.0,238.85714285714286,171.03571428571428,164.0,199.0,237.0,169.85714285714286,6.0,6.0,6.0,6.0,14.0,24.0,22.571428571428573,16.107142857142858,1.0,2.0,2.0,1.7857142857142858,136.0,152.0,190.14285714285714,136.21428571428572,3.0,3.0,3.4285714285714284,3.3214285714285716,10.0,14.0,15.714285714285714,10.357142857142858,2.0,6.0,5.0,3.25,801.0,1052.0,1186.5714285714287,845.1071428571429,4057941.88,5274815.56,5894504.608571428,4443853.544285714,313071.26,527481.64,567164.1900000001,438813.8157142857,120.0,130.0,150.71428571428572,118.82142857142857,3476480.870382801,4684517.636136335,5212996.272660272,3935745.843623179,12.0,9.0,9.428571428571429,14.035714285714286,164663.48,77835.13,97377.03285714285,143218.75535714286,24.0,17.0,21.0,39.285714285714285,0.0,0.0,105900.0,105900.0,7744.0,7744.0,8165.0,8165.0,6650.0,6650.0,7016.0,7016.0,0.0,0.0,576.0,576.0,842.3717693836978,842.3717693836978,943.7599605522682,943.7599605522682,0.9623243295019157,0.9623243295019157,0.9621307692307692,0.9621307692307692,0.0,0.0,507.0,507.0
1,10,4,2017,0,2879522.46,5803004.55,5552319.880000001,4435587.931785715,2342981.57,5062124.41,4878491.12,3923108.3164285715,16833.0,23233.0,20017.14285714286,21779.64285714286,12837.0,18525.0,15533.285714285714,16625.89285714286,82412.0,97864.0,88060.0,92202.39285714286,0.00404,0.00449,0.0041228571428571425,0.004313928571428571,123.3,120.3,183.79999999999998,202.52857142857144,1.0,1.0,1.0,1.0,103.0,251.0,224.85714285714286,171.32142857142858,102.0,251.0,223.14285714285714,170.10714285714286,6.0,6.0,6.0,6.0,9.0,24.0,20.428571428571427,16.142857142857142,1.0,1.0,1.8571428571428572,1.75,79.0,197.0,179.71428571428572,136.28571428571428,2.0,5.0,3.2857142857142856,3.3214285714285716,9.0,18.0,15.0,10.571428571428571,3.0,6.0,4.571428571428571,3.25,466.0,1275.0,1102.857142857143,845.0,2879522.46,5803004.55,5552319.880000001,4435587.931785714,85148.9,580300.57,503973.7985714286,430744.27749999997,81.0,163.0,143.71428571428572,119.03571428571429,2342981.571461917,5062124.414628469,4878491.120563926,3923108.3165178658,12.0,14.0,9.857142857142858,13.821428571428571,146720.08000000002,139823.65,107217.74,143079.81607142856,33.0,39.0,23.285714285714285,38.714285714285715,0.0,0.0,105900.0,105900.0,7744.0,7744.0,8165.0,8165.0,6650.0,6650.0,7016.0,7016.0,0.0,0.0,576.0,576.0,842.3717693836978,842.3717693836978,943.7599605522682,943.7599605522682,0.9623243295019157,0.9623243295019157,0.9621307692307692,0.9621307692307692,0.0,0.0,507.0,507.0
2,10,4,2017,0,2733645.95,7446035.82,5113840.08,4384764.2825,2251158.64,6568633.22,4476924.581428572,3871460.367857143,18334.0,18923.0,19317.285714285714,21617.5,14736.0,13403.0,14992.0,16511.85714285714,66664.0,94972.0,83602.85714285714,90637.96428571429,0.00402,0.00425,0.004055714285714286,0.004333214285714286,148.4,271.7,187.8142857142857,201.34285714285713,1.0,1.0,1.0,1.0,97.0,292.0,202.85714285714286,169.42857142857142,95.0,289.0,200.85714285714286,168.14285714285714,6.0,6.0,6.0,6.0,9.0,31.0,18.285714285714285,16.0,1.0,3.0,1.8571428571428572,1.7857142857142858,75.0,224.0,162.28571428571428,134.71428571428572,1.0,2.0,2.7142857142857144,3.2142857142857144,10.0,24.0,13.857142857142858,10.5,1.0,8.0,3.857142857142857,3.2142857142857144,488.0,1451.0,990.4285714285714,836.4285714285714,2733645.95,7446035.82,5113840.08,4384764.2825,0.0,744603.64,421073.71714285715,415898.8892857143,75.0,166.0,131.14285714285714,118.07142857142857,2251158.6407205854,6568633.220742734,4476924.581434229,3871460.36797089,5.0,8.0,8.571428571428571,13.642857142857142,61220.7,116650.73000000001,95988.74714285714,141704.29392857145,11.0,22.0,19.285714285714285,38.035714285714285,0.0,0.0,105900.0,105900.0,7744.0,7744.0,8165.0,8165.0,6650.0,6650.0,7016.0,7016.0,0.0,0.0,576.0,576.0,842.3717693836978,842.3717693836978,943.7599605522682,943.7599605522682,0.9623243295019157,0.9623243295019157,0.9621307692307692,0.9621307692307692,0.0,0.0,507.0,507.0
