date,sessions,unique_visitors,page_views,bounce_rate,avg_session_duration_sec,sessions_rolling_7d,sessions_rolling_30d,sessions_rolling_90d
2018-08-01,34337,26084,135710,0.00479,204.2,29487.0,28811.9,33848.84444444445
2018-08-02,32655,26106,143131,0.00382,196.8,29588.14285714286,28941.266666666666,33841.41111111111
2018-08-03,29494,21206,126311,0.00477,285.2,29761.571428571428,28987.833333333332,33763.73333333333
2018-08-04,30114,22002,110771,0.00475,122.8,30395.0,29046.1,33632.47777777778
2018-08-05,32477,26417,177486,0.00379,278.5,31085.571428571428,29161.766666666666,33592.84444444445
2018-08-06,39013,30452,180333,0.00376,106.6,32211.571428571428,29487.666666666668,33638.25555555556
2018-08-07,32519,25917,106275,0.0043,210.1,32944.142857142855,29540.8,33608.544444444444
2018-08-08,29424,23086,100598,0.00455,279.9,32242.285714285714,29685.3,33542.322222222225
2018-08-09,31580,23104,172112,0.00558,201.3,32088.714285714286,29806.0,33506.58888888889
2018-08-10,33078,25094,169398,0.00469,255.2,32600.714285714286,29947.9,33490.52222222222
2018-08-11,31058,21892,149625,0.00441,111.7,32735.571428571428,30052.366666666665,33487.322222222225
2018-08-12,26034,19446,140718,0.00401,144.7,31815.14285714286,29937.5,33312.25555555556
2018-08-13,30743,22138,144336,0.00428,275.2,30633.714285714286,30103.533333333333,33235.78888888889
2018-08-14,30362,22819,153338,0.00427,187.6,30325.571428571428,30232.433333333334,33189.11111111111
2018-08-15,32052,23837,162434,0.00402,177.5,30701.0,30435.433333333334,33136.544444444444
2018-08-16,27297,19987,138459,0.00402,233.4,30089.14285714286,30355.566666666666,33060.97777777778
2018-08-17,31433,23332,161030,0.00496,226.4,29854.14285714286,30408.3,33006.42222222222
2018-08-18,33012,23808,111264,0.0037,239.7,30133.285714285714,30499.1,32991.3
2018-08-19,39488,31318,132972,0.0046,133.1,32055.285714285714,30924.933333333334,33042.2
2018-08-20,38268,28430,207495,0.00434,181.0,33130.28571428572,31218.0,33027.28888888889
2018-08-21,34313,25553,133424,0.00518,121.3,33694.71428571428,31447.333333333332,33081.65555555555
2018-08-22,32336,25361,165802,0.00376,123.9,33735.28571428572,31617.233333333334,33038.24444444444
2018-08-23,35869,27145,119929,0.00565,259.7,34959.857142857145,31797.0,33015.07777777778
2018-08-24,36561,29845,129066,0.00576,118.8,35692.42857142857,31852.966666666667,32993.21111111111
2018-08-25,32544,25889,127834,0.00347,294.7,35625.57142857143,31872.866666666665,32975.65555555555
2018-08-26,31686,25282,144816,0.00576,237.8,34511.0,31986.4,32895.166666666664
2018-08-27,34463,25911,179758,0.0032,189.9,33967.42857142857,32279.166666666668,32930.177777777775
2018-08-28,33919,27739,133606,0.00453,117.2,33911.142857142855,32488.366666666665,32871.96666666667
2018-08-29,37620,28926,122447,0.00356,105.2,34666.0,32704.666666666668,32891.21111111111
2018-08-30,30458,21439,158311,0.0054,184.2,33893.0,32806.9,32705.422222222223
2018-08-31,33256,25137,154605,0.00453,175.4,33420.857142857145,32770.86666666667,32742.88888888889
2018-09-01,21853,17413,85618,0.00487,147.4,31893.571428571428,32410.8,32582.5
2018-09-02,26234,21116,100063,0.00425,103.8,31114.714285714286,32302.133333333335,32495.422222222223
2018-09-03,23328,16937,101305,0.00398,279.5,29524.0,32075.933333333334,32333.21111111111
2018-09-04,20499,15360,107914,0.00526,287.4,27606.85714285714,31676.666666666668,32185.68888888889
2018-09-05,25916,19961,99437,0.00321,315.0,25934.85714285714,31240.1,32012.533333333333
2018-09-06,23575,17588,98789,0.0047,175.0,24951.571428571428,30941.966666666667,31857.1
2018-09-07,24675,18579,111428,0.00538,318.4,23725.714285714286,30783.666666666668,31685.744444444445
2018-09-08,21499,15749,93009,0.00556,285.5,23675.14285714286,30447.633333333335,31471.28888888889
2018-09-09,24572,19429,126340,0.00483,165.2,23437.714285714286,30164.1,31377.8
2018-09-10,23077,16331,84070,0.00467,315.6,23401.85714285714,29898.066666666666,31231.422222222223
2018-09-11,22565,16306,114735,0.00572,100.7,23697.0,29782.433333333334,31116.166666666668
2018-09-12,22982,17271,81255,0.00384,220.7,23277.85714285714,29523.733333333334,30983.555555555555
2018-09-13,20905,15542,103260,0.0057,306.6,22896.428571428572,29208.5,30781.98888888889
2018-09-14,22390,16009,91293,0.00441,240.7,22570.0,28886.433333333334,30677.82222222222
2018-09-15,22602,16440,120105,0.00547,163.6,22727.571428571428,28729.933333333334,30551.6
2018-09-16,20769,15024,107735,0.00474,300.6,22184.285714285714,28374.466666666667,30326.266666666666
2018-09-17,22065,16173,117402,0.00557,191.4,22039.714285714286,28009.566666666666,30152.48888888889
2018-09-18,21571,16801,113374,0.00455,174.5,21897.714285714286,27412.333333333332,30005.522222222222
2018-09-19,25224,19107,122166,0.00499,155.2,22218.0,26977.533333333333,29875.666666666668
2018-09-20,25444,19205,132990,0.00518,184.4,22866.428571428572,26681.9,29754.844444444443
2018-09-21,26491,19068,135595,0.0042,265.6,23452.285714285714,26487.066666666666,29586.88888888889
2018-09-22,24669,17919,86950,0.00407,279.4,23747.571428571428,26113.733333333334,29433.733333333334
2018-09-23,20624,14669,86285,0.00398,242.3,23726.85714285714,25582.5,29199.855555555554
2018-09-24,20102,15393,101632,0.0036,228.8,23446.428571428572,25167.766666666666,29017.733333333334
2018-09-25,24408,19735,107389,0.00503,155.4,23851.714285714286,24925.166666666668,28839.844444444443
2018-09-26,24321,17845,96118,0.0057,148.0,23722.714285714286,24587.1,28721.755555555555
2018-09-27,22241,17169,112579,0.00439,153.6,23265.14285714286,24197.833333333332,28523.17777777778
2018-09-28,20002,15966,77655,0.00488,140.3,22338.14285714286,23610.566666666666,28331.6
2018-09-29,22427,17112,115587,0.00363,141.3,22017.85714285714,23342.866666666665,28276.233333333334
2018-09-30,23354,18129,116452,0.00334,298.0,22407.85714285714,23012.8,28198.522222222222
2018-10-01,17446,13969,65445,0.00368,212.8,22028.428571428572,22865.9,28072.655555555557
2018-10-02,20271,15969,70112,0.00454,243.0,21437.428571428572,22667.133333333335,27985.7
2018-10-03,19658,15280,105418,0.00385,282.1,20771.285714285714,22544.8,27888.944444444445
2018-10-04,18539,14197,96559,0.0041,301.5,20242.428571428572,22479.466666666667,27772.633333333335
2018-10-05,20697,16077,73261,0.0042,172.2,20341.714285714286,22305.5,27677.755555555555
2018-10-06,16653,12906,80971,0.00459,151.6,19516.85714285714,22074.766666666666,27519.17777777778
2018-10-07,17138,13053,57506,0.0047,117.9,18628.85714285714,21823.533333333333,27430.833333333332
2018-10-08,19068,13677,65463,0.00561,170.3,18860.571428571428,21742.5,27332.044444444444
2018-10-09,19974,16002,90108,0.00525,192.4,18818.14285714286,21589.233333333334,27233.744444444445
2018-10-10,17449,12425,61769,0.00542,291.6,18502.571428571428,21401.633333333335,27117.355555555554
2018-10-11,19030,14401,90502,0.00354,243.5,18572.714285714286,21283.8,27001.244444444445
2018-10-12,18202,13618,64683,0.0033,137.8,18216.285714285714,21124.466666666667,26917.244444444445
2018-10-13,19872,15725,80948,0.00442,131.6,18676.14285714286,21090.033333333333,26843.655555555557
2018-10-14,20239,14377,69632,0.00438,200.6,19119.14285714286,21018.333333333332,26780.066666666666
2018-10-15,17769,13147,75308,0.00481,233.4,18933.571428571428,20857.233333333334,26647.577777777777
2018-10-16,19688,14863,91384,0.00362,108.0,18892.714285714286,20821.2,26534.655555555557
2018-10-17,19552,14296,99335,0.0037,240.5,19193.14285714286,20737.433333333334,26415.366666666665
2018-10-18,19459,14580,100285,0.00469,250.1,19254.428571428572,20667.033333333333,26334.766666666666
2018-10-19,20461,14643,94374,0.0047,177.2,19577.14285714286,20508.266666666666,26234.6
2018-10-20,18986,13449,102852,0.00465,200.6,19450.571428571428,20293.0,26140.744444444445
2018-10-21,16474,13416,72338,0.00505,168.9,18912.714285714286,19959.1,26021.133333333335
2018-10-22,16423,12464,56130,0.00535,265.1,18720.428571428572,19684.233333333334,25864.98888888889
2018-10-23,18758,14397,102111,0.00516,260.6,18587.571428571428,19622.033333333333,25685.833333333332
2018-10-24,19856,16190,91843,0.00573,262.3,18631.0,19613.833333333332,25551.48888888889
2018-10-25,20502,15589,76666,0.00381,269.5,18780.0,19483.633333333335,25465.066666666666
2018-10-26,20468,16548,96900,0.0053,180.3,18781.0,19355.2,25407.155555555557
2018-10-27,17633,14288,87551,0.00355,240.0,18587.714285714286,19201.6,25295.933333333334
2018-10-28,18790,14337,74564,0.00374,265.4,18918.571428571428,19161.2,25158.81111111111
2018-10-29,16800,12522,83164,0.00475,118.8,18972.428571428572,18973.633333333335,25041.133333333335
2018-10-30,20762,15120,98114,0.00388,247.9,19258.714285714286,18887.233333333334,24890.3
2018-10-31,18241,13224,62125,0.00501,104.5,19028.0,18913.733333333334,24730.144444444446
2018-11-01,15431,12049,57107,0.0042,230.1,18303.571428571428,18752.4,24573.88888888889
2018-11-02,13047,9573,43887,0.00564,127.6,17243.428571428572,18532.033333333333,24384.255555555555
2018-11-03,14646,11622,77355,0.00537,293.0,16816.714285714286,18402.266666666666,24186.133333333335
2018-11-04,16325,12263,85351,0.00457,314.8,16464.571428571428,18256.533333333333,23934.044444444444
2018-11-05,13853,9904,50174,0.00508,160.2,16043.57142857143,18163.2,23726.644444444446
2018-11-06,15092,12371,58135,0.00427,308.8,15233.57142857143,18095.0,23567.4
2018-11-07,16607,12795,90142,0.00418,105.6,15000.142857142857,18012.966666666667,23401.033333333333
2018-11-08,17730,13648,64345,0.00345,112.3,15328.57142857143,17938.166666666668,23230.5
2018-11-09,14879,12155,53499,0.00527,155.6,15590.285714285714,17852.5,23050.733333333334
2018-11-10,15586,11264,81426,0.00494,278.0,15724.57142857143,17737.7,22934.644444444446
2018-11-11,18244,14668,98163,0.00532,291.4,15998.714285714286,17739.1,22795.766666666666
2018-11-12,15697,11542,78287,0.00575,129.6,16262.142857142857,17599.933333333334,22632.82222222222
2018-11-13,15702,11307,84018,0.00447,179.5,16349.285714285714,17448.7,22451.155555555557
2018-11-14,16436,12825,87206,0.00487,198.1,16324.857142857143,17404.266666666666,22330.477777777778
2018-11-15,14003,10197,49244,0.00433,199.7,15792.42857142857,17214.766666666666,22136.81111111111
2018-11-16,15836,11472,82918,0.00438,235.5,15929.142857142857,17090.9,21945.966666666667
2018-11-17,15104,12205,57142,0.00538,198.1,15860.285714285714,16945.733333333334,21675.033333333333
2018-11-18,15009,11168,79389,0.0047,278.3,15398.142857142857,16764.0,21416.6
2018-11-19,15077,12273,60967,0.00549,123.6,15309.57142857143,16633.7,21202.866666666665
2018-11-20,17846,14400,87533,0.0045,182.0,15615.857142857143,16679.433333333334,21041.866666666665
2018-11-21,15276,12136,79255,0.00536,156.9,15450.142857142857,16641.2,20813.055555555555
2018-11-22,15961,11888,67405,0.00503,136.9,15729.857142857143,16547.966666666667,20584.166666666668
2018-11-23,17599,14309,82555,0.0037,273.5,15981.714285714286,16472.733333333334,20418.11111111111
2018-11-24,17089,12539,58015,0.0052,175.8,16265.285714285714,16358.966666666667,20255.922222222223
2018-11-25,17558,12870,90020,0.00326,123.7,16629.428571428572,16261.966666666667,20068.088888888888
2018-11-26,15157,11521,51414,0.00441,229.9,16640.85714285714,16179.433333333332,19859.62222222222
2018-11-27,15933,11620,54362,0.00523,255.0,16367.57142857143,16084.2,19618.655555555557
2018-11-28,15834,12045,51498,0.00481,273.9,16447.285714285714,16052.0,19456.166666666668
2018-11-29,17179,13078,82000,0.00436,117.9,16621.285714285714,15932.566666666668,19277.533333333333
2018-11-30,15350,12215,73651,0.00536,188.3,16300.0,15836.2,19205.277777777777
2018-12-01,18574,14254,99528,0.00366,118.0,16512.14285714286,15940.966666666667,19120.166666666668
2018-12-02,19511,14644,80313,0.00511,238.7,16791.14285714286,16156.433333333332,19077.755555555555
2018-12-03,15506,11009,64657,0.00522,233.4,16841.0,16185.1,19022.277777777777
2018-12-04,17005,13022,74402,0.00571,290.5,16994.14285714286,16207.766666666666,18923.266666666666
2018-12-05,16108,12734,75172,0.00359,178.1,17033.285714285714,16282.933333333332,18840.3
2018-12-06,18794,13315,64401,0.00434,244.9,17264.0,16406.333333333332,18774.955555555556
2018-12-07,16317,12500,53866,0.00397,315.4,17402.14285714286,16396.666666666668,18717.37777777778
2018-12-08,19012,14291,82685,0.00474,171.6,17464.714285714286,16439.4,18655.6
2018-12-09,20477,15247,109812,0.00334,114.6,17602.714285714286,16626.0,18626.71111111111
2018-12-10,20449,16320,78059,0.00368,244.2,18308.85714285714,16788.1,18603.2
2018-12-11,16690,12758,71698,0.00555,227.9,18263.85714285714,16736.3,18533.28888888889
2018-12-12,19810,14513,106078,0.00327,167.2,18792.714285714286,16873.4,18521.12222222222
2018-12-13,16278,12050,84818,0.00363,194.2,18433.285714285714,16892.6,18453.21111111111
2018-12-14,17277,14024,71847,0.00478,118.1,18570.428571428572,16920.633333333335,18394.044444444444
2018-12-15,16953,12495,82434,0.00331,260.5,18276.285714285714,17018.966666666667,18351.644444444446
2018-12-16,17668,13728,81437,0.00521,127.6,17875.0,17080.033333333333,18302.78888888889
2018-12-17,19993,14961,82231,0.00472,191.5,17809.85714285714,17243.0,18285.255555555555
2018-12-18,17386,14023,73775,0.00448,247.1,17909.285714285714,17322.233333333334,18198.166666666668
2018-12-19,19880,14317,99436,0.00333,267.5,17919.285714285714,17482.333333333332,18136.344444444443
2018-12-20,16785,12570,86527,0.00512,170.3,17991.714285714286,17446.966666666667,18028.5
2018-12-21,17089,13989,75369,0.00508,129.2,17964.85714285714,17507.4,17944.277777777777
2018-12-22,19131,15097,92396,0.00334,287.5,18276.0,17613.066666666666,17927.68888888889
2018-12-23,18677,14418,67357,0.0052,138.0,18420.14285714286,17649.0,17911.855555555554
2018-12-24,18196,14167,81305,0.00328,221.9,18163.428571428572,17685.9,17842.833333333332
2018-12-25,18220,13502,82734,0.0053,177.6,18282.571428571428,17707.966666666667,17775.044444444444
2018-12-26,16195,11429,85129,0.00506,167.4,17756.14285714286,17742.566666666666,17707.866666666665
2018-12-27,20352,14676,96078,0.00359,136.4,18265.714285714286,17889.866666666665,17711.755555555555
2018-12-28,16913,12431,77764,0.00478,165.5,18240.571428571428,17925.833333333332,17650.48888888889
2018-12-29,18932,15491,81645,0.0041,307.7,18212.14285714286,17984.266666666666,17601.355555555554
2018-12-30,16773,12407,59562,0.00403,310.6,17940.14285714286,18031.7,17593.87777777778
2018-12-31,17432,12802,79582,0.00562,300.5,17831.0,17993.633333333335,17562.333333333332
2019-01-01,13010,10036,51325,0.00495,219.9,17086.714285714286,17776.933333333334,17488.466666666667
2019-01-02,12737,9001,48341,0.00576,217.0,16592.714285714286,17684.633333333335,17424.0
2019-01-03,13152,9372,68314,0.00433,319.8,15564.142857142857,17556.2,17340.166666666668
2019-01-04,15690,11339,79556,0.00549,210.1,15389.42857142857,17542.266666666666,17329.466666666667
2019-01-05,14519,11859,75716,0.00358,152.5,14759.0,17399.766666666666,17300.366666666665
2019-01-06,14231,10763,49759,0.0046,180.6,14395.857142857143,17330.233333333334,17246.62222222222
2019-01-07,15866,12380,77357,0.00362,241.1,14172.142857142857,17225.366666666665,17200.977777777778
2019-01-08,15100,11084,66828,0.00569,118.8,14470.714285714286,17046.133333333335,17174.87777777778
2019-01-09,15325,11547,55452,0.00497,153.5,14840.42857142857,16875.333333333332,17133.71111111111
2019-01-10,16076,12915,67366,0.00463,201.7,15258.142857142857,16854.866666666665,17110.088888888888
2019-01-11,13433,9721,57341,0.00557,165.2,14935.714285714286,16642.3,17038.544444444444
2019-01-12,14383,11480,57737,0.00466,170.6,14916.285714285714,16579.133333333335,16973.477777777778
2019-01-13,16540,12051,79348,0.00569,179.2,15246.142857142857,16554.566666666666,16959.82222222222
2019-01-14,13279,10415,53209,0.00385,125.3,14876.57142857143,16432.1,16888.61111111111
2019-01-15,13831,10313,63195,0.0057,181.0,14695.285714285714,16304.2,16825.044444444444
2019-01-16,15512,12091,66027,0.00503,267.2,14722.0,16154.833333333334,16781.18888888889
2019-01-17,14437,11002,52900,0.00432,100.9,14487.857142857143,16056.533333333333,16714.255555555555
2019-01-18,12024,8525,58167,0.00466,144.5,14286.57142857143,15794.666666666666,16636.9
2019-01-19,14677,11769,67428,0.00531,283.3,14328.57142857143,15724.4,16616.933333333334
2019-01-20,15110,11469,60771,0.0034,183.6,14124.285714285714,15658.433333333332,16602.344444444443
2019-01-21,15061,11446,64174,0.00378,289.8,14378.857142857143,15522.766666666666,16561.266666666666
2019-01-22,12987,9617,49093,0.00474,308.7,14258.285714285714,15333.1,16484.944444444445
2019-01-23,14097,10037,57611,0.00503,179.2,14056.142857142857,15196.466666666667,16413.777777777777
2019-01-24,13164,9414,42251,0.00526,104.6,13874.285714285714,15027.933333333332,16332.622222222222
2019-01-25,12789,9244,55846,0.00431,307.5,13983.57142857143,14914.4,16278.8
2019-01-26,13361,10817,55817,0.0039,192.9,13795.57142857143,14681.366666666667,16218.477777777778
2019-01-27,12775,10329,44948,0.00478,292.4,13462.0,14543.433333333332,16173.755555555555
2019-01-28,15400,11899,70499,0.00577,208.4,13510.42857142857,14425.7,16114.177777777777
2019-01-29,14448,11220,68530,0.00336,169.9,13719.142857142857,14348.2,16072.033333333333
2019-01-30,14923,12073,63324,0.00336,216.5,13837.142857142857,14264.566666666668,16066.388888888889
2019-01-31,14374,10316,64100,0.00544,316.0,14010.0,14310.033333333333,16081.133333333333
2019-02-01,21456,16332,74218,0.00425,284.6,15248.142857142857,14600.666666666666,16156.8
2019-02-02,26402,20797,84827,0.00511,147.9,17111.14285714286,15042.333333333334,16268.766666666666
2019-02-03,21455,15621,73729,0.00363,308.3,18351.14285714286,15234.5,16353.233333333334
2019-02-04,21022,14913,102651,0.00543,242.9,19154.285714285714,15451.266666666666,16419.12222222222
2019-02-05,21983,15429,118103,0.00497,202.4,20230.714285714286,15709.666666666666,16478.855555555554
2019-02-06,17637,13730,89322,0.0042,123.9,20618.428571428572,15768.7,16477.82222222222
